Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
Бисептол таб. 480мг №28 ;5.0;82.72;99.5;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Polfa Pabianice;Польша
Бускопан таб. п/о 10мг №20 ;2.0;253.22;320.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Дельфарм Реймс;Франция
Вазилип таб. п/о плен. 10мг №28 ;1.0;301.07;363.7;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Крка-Рус ООО;Россия
Гастал  таб.д/рассас. №60 ;3.0;295.9;373.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Тева Фарм.Предпр./Тева Оперейшенс Поланд;Польша
Гевискон сусп. д/приема внутрь (мятная) фл. 150мл №1 ;1.0;165.0;208.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Reckitt Benckiser Healthcare (UK) Limited;Соединенное кор
Глиатилин капс. 400мг №14 ;2.0;702.79;800.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Italfarmaco /Фармакор;Италия
Глюкофаж таб. п/о плён. 850мг №60 ;5.0;192.39;229.9;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Merck Sante s.a.s.;Франция
Де-нол таб. п/о плён. 120 мг №112 ;2.0;874.5;995.5;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; ЗАО Р-Фарм/ЗАО Ортат RU;Россия
Де-нол таб. п/о плён. 120мг №56 ;1.0;503.36;601.3;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Astellas Europe/ ОРТАТ;Нидерланды
Дизао ботомаска для лица и шеи против 8 признаков возрастных изменений №6 ;1.0;442.5;558.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Компания "Байлань";Китай
Дизао маска д/лица и шеи плацент.-коллаг. 2-х этапная с экстр. тибет. трав №10 (оздоравливающая)+комплекс 5 био-активных ягод ;2.0;409.46;516.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Компания "Байлань";Китай
Ибуклин таб. п/о плён. 400мг+325мг №10 ;5.0;93.61;118.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Dr. Reddy's lab.;Индия
Калгель гель зубной 10г ;5.0;246.18;311.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; GlaxoSmithKline Pharmaceuticals S.A.;Польша
Каметон аэр. д/местн. прим. 45г №1 ;10.0;58.08;74.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Фармстандарт-Лексредства ОАО;Россия
Контекс гель-смазка romantic 100мл (ароматизированный) ;1.0;285.12;360.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Vulkan;Чешская республ
Контекс гель-смазка strong 100мл ;1.0;285.12;360.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Vulkan;Чешская республ
Контрактубекс гель д/нар. прим. туба 20г ;1.0;480.15;605.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Merz;Германия
Кортексин лиоф. д/приг. р-ра для в/м введ. 10мг фл. №10 ;1.0;1007.05;1269.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Герофарм ООО;Россия
Ксарелто таб. п/о плен. 15мг №28 ;1.0;2680.59;3056.1;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Bayer Pharma AG/;Германия
Ксизал таб. п/о плён. 5мг №10 ;1.0;295.13;372.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; UCB Farchim S.A.;Швейцария
Ксизал таб. п/о плён. 5мг №7 ;3.0;227.26;287.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; UCB Farchim S.A.;Швейцария
Ксилен капли в нос 0,05% 10мл (с крышкой-капельницей) ;10.0;21.23;26.3;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Лэнс Фарм.;Россия
Либексин таб. 100мг №20 ;2.0;305.47;385.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Chinoin;Венгрия
Ливодекса таб. п/о плён. 300 мг №50 ;1.0;411.62;492.8;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; SUN Pharmaceutikal Industries Ltd.;Индия
Лирика капсулы 300мг №14 ;5.0;974.82;1110.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Пфайзер Мэнюфэкчуринг Дойчленд ГмбХ;Германия
Лирика капсулы 75мг №14 ;2.0;561.88;675.3;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Пфайзер Мэнюфэкчуринг Дойчленд ГмбХ;Германия
Мальтофер фол таб. жеват. №30 ;1.0;439.45;554.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Vifor;Швейцария
Менопейс капс. №30 ;1.0;334.84;422.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Vitabiotics;Великобритания
Мильгамма р-р для в/м введ. 2мл №5 ;7.0;212.85;269.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Верваг Фарма/Солюфарм ГмбХ;Германия
Нивея део защита антистресс дез-спрей женский 150мл (82256) ;1.0;103.25;131.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Beiersdorf AG (Германия);Германия
Нипертен таб. п/о плён. 2,5мг №30 ;2.0;98.34;118.8;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Крка-Рус ООО;Россия
Но-шпа таб. 40мг №100 ;3.0;205.26;246.7;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Chinoin;Венгрия
Новосвит крем-гель подтягивающий д/кожи вокруг глаз туба 15мл. ;2.0;102.4;130.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Народные Промыслы ООО;Россия
Ногтивит средство противогрибковое 15г ;1.0;86.47;109.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Твинс Тэк ЗАО/Проба ООО;Россия
Нормобакт пор. пак.-саше 3гр №10 (бад) ;3.0;253.11;319.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Медана Фарма А.О.;Польша
Перинева таб. 4 мг №90 ;1.0;482.57;583.3;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Крка-Рус ООО;Россия
Протопик мазь д/нар. прим. 0,03% туба 30г ;1.0;1503.04;1710.2;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Астеллас Ирланд Ко. ЛТД;Ирландия
Пумпан капли д/внутр. прим. фл. 50мл ;1.0;302.61;382.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Bittner Richard Gmbh;Австрия
Санпраз таб. п/о кш/раств. плён. 40мг №30 ;2.0;443.63;559.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; SUN Pharmaceutikal Industries Ltd.;Индия
Софья крем д/тела пчелиный яд 125мл ;3.0;114.46;145.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Фора-Фарм ООО;Россия
Спазмалгон таб. №10 ;10.0;80.52;102.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Балканфарма-Дупница АД;Болгария
Стрепсилс плюс таб. д/рассас. №24 ;3.0;218.68;276.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Reckitt Benckiser Healthcare (UK) Limited;Соединенное кор
Супрастин таб. 25мг №20 ;5.0;112.42;135.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Egis;Венгрия
Терафлекс капс. №100 ;1.0;1507.88;1900.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Sagmel Inc.;Соединенные шта
Фурацилин таб. для приг раствора д/местного прим. 20мг №10 ;20.0;43.45;55.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Татхимфармпрепараты;Россия
Фуцикорт крем 20мг/1мг туба 15г ;1.0;417.34;526.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Leo Pharmaceutical Products;Дания
Хартил таб. 10мг №28 ;2.0;323.95;409.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Актавис А.О./ЭГИС;Исландия
Хофитол таб. п/о №60 ;2.0;264.55;334.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Rosa-Phytopharm;Франция
Ципралекс таб. п/о плён. 10мг №28 ;1.0;1640.43;2067.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Lundbeck;Дания
Черникоежка гель витаминный детский с лецитином для приема внутрь туба 150г ;1.0;228.0;288.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; ООО Сибфармконтракт;Россия
Эдас-306 пассамбра сироп фл. 100мл (при неврозах) ;2.0;114.73;145.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Эдас;Россия
Экватор таб. 5мг+10мг №10 ;2.0;213.84;270.0;2015-02-03 00:00:00.00;"Протек" ЗАО ЦВ; Gedeon Richter;Венгрия
АКВАЛОР НОРМ 125МЛ СПРЕЙ ;1.0;296.23;374.0;2015-02-04 00:00:00.00;"Катрен" ЗАО НПК; Лабораторис Шеминю;Франция
ГЛЮКОЗА 40% 10МЛ N10 АМП Р-Р В/В/СЛАВЯНСК АПТЕКА ;3.0;40.92;50.7;2015-02-04 00:00:00.00;"Катрен" ЗАО НПК; СЛАВЯНСКАЯ АПТЕКА ООО;Россия
ДИКЛОФЕНАК 0,1 N20 ТАБЛ ПРОЛОНГ П/О ;5.0;61.93;76.9;2015-02-04 00:00:00.00;"Катрен" ЗАО НПК; Хемофарм;Россия
ИНТЕРФЕРОН 1000МЕ N10 АМП ;2.0;66.55;80.4;2015-02-04 00:00:00.00;"Катрен" ЗАО НПК; МИКРОГЕН НПО ФГУП(ИММУНОПРЕПАРАТ НПО);Россия
ОТРИВИН МЕНТОЛ/ЭВКАЛИПТ 0,1% 10МЛ НАЗ СПРЕЙ ;5.0;172.48;205.8;2015-02-04 00:00:00.00;"Катрен" ЗАО НПК; Новартис Консьюмер Хелс С.А.;Швейцария
ПЕНТОКСИФИЛЛИН 0,1 N60 ТАБЛ П/О ;3.0;78.98;100.0;2015-02-04 00:00:00.00;"Катрен" ЗАО НПК; Органика ОАО;Россия
ПЕРИНЕВА 0,004 N30 ТАБЛ ;1.0;220.99;264.6;2015-02-04 00:00:00.00;"Катрен" ЗАО НПК; КРКА-РУС;Россия
ПОВЯЗКА ПОДДЕРЖ Д/ФИКСАЦИИ РУКИ 3 /ТОНУС ;1.0;238.26;301.0;2015-02-04 00:00:00.00;"Катрен" ЗАО НПК; Тонус Эласт;Латвия
ПРОСПАН 100МЛ СИРОП ;3.0;306.35;387.0;2015-02-04 00:00:00.00;"Катрен" ЗАО НПК; ЭНГЕЛЬХАРД АРЦНАЙМИТТЕЛЬ Гмбх и Ко.КГ;Германия
СИМБИКОРТ ТУРБУХАЛЕР 4,5+160МКГ/ДОЗА 60ДОЗ ПОР Д/И ;1.0;1348.16;1532.1;2015-02-04 00:00:00.00;"Катрен" ЗАО НПК; Астра Зенека АБ;Швеция
УРСОСАН 0,25 N10 КАПС ;1.0;156.42;187.0;2015-02-04 00:00:00.00;"Катрен" ЗАО НПК; ПРО.МЕД.ЦС Прага а.о.;Чешская Республика
ЦИНОКАП 0,2% 25,0 КРЕМ ;1.0;265.98;336.0;2015-02-04 00:00:00.00;"Катрен" ЗАО НПК; Фармстандарт-Томскхимфарм;Россия
ЭКЗОДЕРИЛ 1% 10МЛ ФЛАК Р-Р ;5.0;517.11;652.0;2015-02-04 00:00:00.00;"Катрен" ЗАО НПК; Глобофарм Фармацойтише Продуктьонс унд Хандельсгезелльшафт мбх/Сандоз ГмбХ;Австрия
NOVOSVIT КРЕМ-ГЕЛЬ ПОДТЯГ Д/ГЛ15МЛ ;2.0;113.85;144.0;2015-02-04 00:00:00.00;"Катрен" ЗАО НПК; Народные промыслы;Россия
АНГЕЛИНА ПЛАТОЧКИ НОСОВЫЕ БУМАЖНЫЕ N10 ;10.0;4.02;6.0;2015-02-04 00:00:00.00;"Катрен" ЗАО НПК; Мед Пол;Россия
ГЕМАТОГЕН НАРОДНЫЙ С ВИТАМИНОМ С 40,0 ПЛИТКА ;25.0;8.8;12.0;2015-02-04 00:00:00.00;"Катрен" ЗАО НПК; Сибирское здоровье 2000;Россия
МАСЛО ЭФИРНОЕ АПЕЛЬСИН 10МЛ ИНД/УП/НАТУР МАСЛА ;5.0;23.31;30.0;2015-02-04 00:00:00.00;"Катрен" ЗАО НПК; Натуральные масла;Россия
МАСЛО ЭФИРНОЕ ЛАВАНДА МИРРОЛЛА 10МЛ ФЛАК ;5.0;39.72;51.0;2015-02-04 00:00:00.00;"Катрен" ЗАО НПК; Мирролла;Россия
Ацикловир форте табл. 400 мг х20 ;5.0;148.75;179.3;2015-02-04 00:00:00.00;"Пульс" ООО ФК; Оболенское фарм.предприятие;Россия
Дибазол р-р в/в, в/м введ 1 % амп. 1 мл. х10 ;5.0;29.61;38.0;2015-02-04 00:00:00.00;"Пульс" ООО ФК; Дальхимфарм;Россия
Изофра спрей д/носа фл. 15 мл. х1 ;2.0;202.56;256.0;2015-02-04 00:00:00.00;"Пульс" ООО ФК; Lab Bouchara-Recordati;Франция
Люголь-Виалайн Спрей 45 мл. х1 ;2.0;69.22;88.0;2015-02-04 00:00:00.00;"Пульс" ООО ФК; Флори Спрей ООО;Украина
Метрогил гель 1 % туба пластик 30 г. х1 ;2.0;126.55;160.0;2015-02-04 00:00:00.00;"Пульс" ООО ФК; Unique Pharmaceutical Lab;Индия
Нипертен табл. п/о плен 2.5 мг х30 ;2.0;103.57;124.0;2015-02-04 00:00:00.00;"Пульс" ООО ФК; KRKA ? Рус;Россия
Нормодипин табл. 10 мг х30 ;2.0;602.55;687.7;2015-02-04 00:00:00.00;"Пульс" ООО ФК; Gedeon Richter;Венгрия
Оциллококцинум гран. 1 г 1 доз х12 ;4.0;515.0;649.0;2015-02-04 00:00:00.00;"Пульс" ООО ФК; Boiron Laboratories;Франция
Стимол р-р д/пр. внутрь 100 мг/мл пак. 10 мл. х18 ;1.0;488.53;616.0;2015-02-04 00:00:00.00;"Пульс" ООО ФК; Biocodex;Франция
Терафлю /лимон/ пор. д/приг. р-ра  пак. 22.1 г. х10 ;5.0;245.05;309.0;2015-02-04 00:00:00.00;"Пульс" ООО ФК; Novartis/Famar France;Франция
Цистон табл. х100 ;4.0;259.99;328.0;2015-02-04 00:00:00.00;"Пульс" ООО ФК; Himalaya Drug;Индия
Эвкалипта прутовидного листья пачка 75 г. х1 ;5.0;31.92;41.0;2015-02-04 00:00:00.00;"Пульс" ООО ФК; Красногорсклексредства;Россия
Энам табл. 10 мг х20 ;10.0;53.85;66.7;2015-02-04 00:00:00.00;"Пульс" ООО ФК; Dr.Reddy`s laboratories Ltd.;Индия
Энам табл. 20 мг х20 ;5.0;92.92;111.3;2015-02-04 00:00:00.00;"Пульс" ООО ФК; Dr.Reddy`s laboratories Ltd.;Индия
Бандаж компрессионный послеоперационный БКП-УНГА Супер N3 (С-321) И/м ;1.0;279.03;352.0;2015-02-04 00:00:00.00;"СИА Интернейшнл" ЗАО; Тонус ОАО;РОССИЯ
Бандаж компрессионный послеоперационный БКП-УНГА Супер N4 (С-321) И/м ;1.0;272.89;344.0;2015-02-04 00:00:00.00;"СИА Интернейшнл" ЗАО; Тонус ОАО;РОССИЯ
Бандаж компрессионный послеоперационный БКП-УНГА Супер N6 (С-321) И/м ;1.0;278.25;351.0;2015-02-04 00:00:00.00;"СИА Интернейшнл" ЗАО; Тонус ОАО;РОССИЯ
Деситин Крем детский от опрелостей 50мл .@ ;2.0;178.36;225.0;2015-02-04 00:00:00.00;"СИА Интернейшнл" ЗАО; Johnson & Johnson Sante Beaute France S.A.S.;ФРАНЦИЯ
Лейкопластырь Мультипласт 1х500 И/м ;10.0;12.68;16.0;2015-02-04 00:00:00.00;"СИА Интернейшнл" ЗАО; Новосибхимфарм ОАО;РОССИЯ
Нормобакт 3г пакеты-саше Х10 .@ ;3.0;273.59;345.0;2015-02-04 00:00:00.00;"СИА Интернейшнл" ЗАО; Медана Фарма Акционерное Общество;ПОЛЬША
Уролесан капли д/приема внутрь 25мл Фл. Б М ;3.0;281.44;355.0;2015-02-04 00:00:00.00;"СИА Интернейшнл" ЗАО; Галичфарм АО;УКРАИНА
Фортранс Пор.Д/приг. р-ра д/приема внутрь Пак. Х4 (R) ;1.0;482.89;577.4;2015-02-04 00:00:00.00;"СИА Интернейшнл" ЗАО; Бофур Ипсен Индастри;ФРАНЦИЯ
Эпиген интим Гель д/интимной гигиены 250мл .@ ;1.0;571.23;720.0;2015-02-04 00:00:00.00;"СИА Интернейшнл" ЗАО; Хеминова Интернасьональ С.А.;ИСПАНИЯ
Диротон таб. 10мг №28 ;3.0;234.96;283.9;2015-02-04 00:00:00.00;"Протек" ЗАО ЦВ; Гедеон Рихтер-РУС ЗАО;Россия
Акридерм гк мазь д/нар. прим. туба 15г №1 ;2.0;311.41;393.0;2015-02-04 00:00:00.00;"Протек" ЗАО ЦВ; Акрихин;Россия
Деринат р-р 0,25% фл.-капельница 10мл ;2.0;237.93;300.0;2015-02-04 00:00:00.00;"Протек" ЗАО ЦВ; Техномедсервис ЗАО ФП;Россия
Деситин мазь д/нар. прим. 40%  57г ;1.0;180.18;228.0;2015-02-04 00:00:00.00;"Протек" ЗАО ЦВ; КИК Кастом Продактс CA;Канада
