мЮХЛЕМНБЮМХЕ;йНК-БН;жЕМЮ ОНЯР;жЕМЮ ПНГМ;дЮРЮ;оНЯРЮБЫХЙ;оПНХГБНДХРЕКЭ;яРПЮМЮ
вюи кюйрютхрнк 1,5ц т/о ╧20;1.0;82.76;119.93;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлхйяхм 125лц ра ╧6;1.0;545.16;660.28;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлнйяхжхккхм цпюм д/ясяо тк 100лк ут;2.0;110.44;149.09;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлнйяхжхккхм цпюм д/ясяо тк 100лк ут;1.0;114.9;155.11;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахмр ярепхк 10у16;10.0;15.13;20.42;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахмр рпсав ╧1;1.0;4.92;6.64;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахмр рпсав ╧3;1.0;7.54;10.17;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
апнмункхрхм тк 125лк;2.0;45.97;61.29;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюкепхюмш м-йю 25лк;6.0;7.84;10.58;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
бхьмебяйнцн кхм-р 30ц рсаю;3.0;14.85;19.11;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
цхмйцн ахкнаю 0,2ц ра ╧40 щб;5.0;102.306;148.34;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
дейюпхя 150лц ра ╧1;1.0;64.67;77.28;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
депхмюр 0,25% 10лк тк-йюо;1.0;236.5;319.27;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
деплнбеир люгэ 25ц;1.0;327.64;436.69;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
днйрнп лнл оюяр кхлнм ╧20;2.0;70.95;95.78;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
днйрнп лнл оюяр люкхмю ╧20;1.0;71.39;96.37;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
хмцюкхор ющп 30лк юкрюи;3.0;54.45;73.5;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
инднлюпхм 200 0,2лц ра ╧100;1.0;188.02;226.7;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнмйнп 10лц ра ╧50;1.0;480.93;575.81;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнппхдю ра ╧100;1.0;144.55;209.59;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
кхаейяхм 100лц ра ╧20;1.0;313.05;417.25;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
кносую йнпмх 50ц;2.0;28.36;41.12;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
люкэрнтеп йюокх тк 30лк;1.0;237.71;284.7;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
мюгхбхм 0,025% тк 10лк;1.0;101.72;137.79;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
мюгхбхм 0,05% тк 10лк;1.0;119.63;162.85;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
мюгхбхм яопеи 0,05% тк 10лк;1.0;118.25;159.63;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
мхгнпюк ьюлосмэ 60лк;1.0;453.64;612.41;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
мнбн-оюяяхр тк 100лк;2.0;158.4;213.83;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
оюпхер 20лц ра ╧14;1.0;1800.05;2313.6;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
охйюлхкнм 20лц ра ╧30;2.0;50.18;67.54;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
опнярюлнк смн йюоя ╧30;1.0;577.72;768.39;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
пхмхйнкд ра ╧10;3.0;70.95;93.15;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
янпахтеп дспскея ра ╧30;1.0;305.36;412.23;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ярпеояхкя лед+кхлнм ра ╧24;2.0;150.37;202.99;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ярпеорнжхд онп 2ц;4.0;26.95;36.38;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
яскэтюяюкюгхм 500лц ра ╧50;4.0;250.69;298.74;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
теппсл кей 50лц/лк 2лк юло ╧5;1.0;781.65;1004.65;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
трнпнйнпр люгэ 15ц;1.0;190.85;257.64;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
жетейнм д 0,25ц яб ╧10;1.0;41.8;52.27;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ьхонбмхй окндш т/о ╧20;1.0;36.07;48.69;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
дхпнрнм 20лц ра ╧28;1.0;334.84;398.91;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахяюйндхк ра ╧30 ут;1.0;24.98;30.92;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
люцмхи окчя ьхо ра ╧10;1.0;107.47;145.08;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
жхмднк ясяо 125ц;1.0;67.25;90.78;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
южж кнмц 600лц ьхо ра ╧10;1.0;282.79;376.91;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ткелнйяхм янкчрюа 125лц ра ╧20;1.0;185.5;225.16;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ясопхлю-кнп кхлнм ра ╧16;1.0;87.29;118.33;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
аекндепл йпел 30ц;1.0;175.89;212.58;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
дхо пхкхт цекэ 50ц;1.0;335.17;452.47;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюкэжелхм юдбюмя ра ╧30;1.0;287.54;386.14;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
лерпнмхдюгнк 250лц ра ╧20 тюпляр;3.0;8.14;10.08;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
цпхоотепнм 10000ле/лк йюо 10лк;1.0;220.66;268.57;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
пхмнмнпл мюг яоп д/бгп 0,1% 15лк;3.0;54.78;68.84;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
рюмрсл бепде яопеи 30лк;3.0;306.57;413.86;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
рпсйяюк 25лц ра ╧100;1.0;351.3;489.93;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюцнжек 12лц ра ╧10;15.0;191.29;235.27;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
яопеи д/прю MINTOROL STRONG+ ябепуяхкэмши 25лк;1.0;45.56;60.85;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюлхярюд цекэ 10ц;1.0;164.76;223.97;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
5 дмеи княэнм д/мнц ярно 50лк;1.0;28.31;41.85;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
йпюямши йнпемэ 500лц ра ╧60;1.0;251.93;365.29;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
мюйняршкэмхй ╧18;1.0;41.26;59.82;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
цкхмю вепмюъ 100ц лепр лнпъ;1.0;19.94;25.83;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
аепнрей м 100 ющп;1.0;282.81;345.02;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ьюктеи оюяр ╧12;1.0;82.38;109.79;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмрх-юмцхм оюяр ╧24;1.0;126.94;171.36;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
вепмхйю-тнпре я кчрехмнл ра ╧50;1.0;94.28;136.7;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
юяйнпхк щйяоейрнпюмр яхпно 200лк;3.0;275.88;372.43;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
целюрнцем я кчйя 50ц;1.0;11.95;17.32;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ютнаюгнк 10лц ра ╧60;1.0;256.5;342.04;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
унмдпнйяхд цекэ 5% 30ц мхфтюпл;1.0;272.31;363.47;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
юсцлемрхм 875лц/125лц ра ╧14;1.0;344.19;411.21;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
аерюцхярхм 16лц ра ╧30;1.0;56.96;69.5;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахмр щкюяр 8у1 рнмся яп;1.0;30.13;40.17;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнпюйяюм 7,5лц ра ╧56;1.0;972.58;1111.57;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюпбедхкнк 12,5лц ра ╧30 нанкемяй;1.0;141.24;169.91;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
цкхтнплхм 500лц ра ╧60;1.0;101.2;121.6;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
йндекюй апнмун я вюапежнл щкхйяхп 100лк;1.0;115.72;153.44;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
мнкэоюгю 20лц ра ╧28;1.0;192.72;260.17;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
юбюлхя 27,5лйц/днгю 120днг тк мюг яопеи;1.0;537.79;726.01;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
опеярюмя 5/5 ра ╧30;1.0;523.56;705.24;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
щйятнпф 10лц+160лц ра ╧28;1.0;1553.75;2019.87;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
бнкэрюпем щлскэцекэ 1% 100ц;1.0;331.08;441.27;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
южж кнмц 600лц ьхо ра ╧20;1.0;375.51;500.73;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
щкэйюп п-п 30% 50лк;1.0;315.98;426.57;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
юкэтю д3 0,5лйц йюоя ╧60;1.0;654.61;750.65;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
лертнплхм 850лц ра ╧60 GR;1.0;199.1;238.32;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
кнрнянмхй ра ╧10;1.0;115.72;156.22;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
апнмун-лсмюк 3,5лц йюоя ╧30;1.0;981.76;1262.39;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
оюпнднмрюйя аепеф нраек 75лк;1.0;144.18;205.88;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
рхгхм йяхкн ахн 0,1% яопеи 10лк;1.0;157.96;192.18;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ярнлюрнтхр тк 100лк;1.0;161.81;219.53;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнпбюкнк 50лк тюпляр-р;21.0;18.04;23.81;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
яоежлюгэ йп-аюк смхб охурю яха/лспюб яохпр 44лк;1.0;41.55;57.77;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнлокхбхр яхъмхе ╧30;1.0;322.6;435.1;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ьхонбмхйю яхпно 250лк люпахн;1.0;54.72;71.27;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
дхмюлхйн 100лц ра ╧4;1.0;747.14;960.29;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
анпн окчя 50ц гекемши;1.0;64.074;92.9;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ярпеояхкя лед+кхлнм ра ╧24 хмремяхб;1.0;242.66;327.59;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
кхднйюхм 10% яопеи 50лк (38ц) бхюк;2.0;311.08;374.47;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ткчйнкдейя тнпре ра ╧12;1.0;101.53;121.65;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
аеяялепрмхй жберйх 50ц хбюм-вюи;1.0;39.27;53.01;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
нлмхрся яхпно 200лк;1.0;128.95;176.62;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
яхкйнтхйя кеий-пэ рйюм 5у500;1.0;49.06;66.23;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахмр щкюяр LAUMA 8у3,5 бп;1.0;233.75;315.56;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
цебхяйнм 2-е деиярб ра феб ╧8 лърю;1.0;92.04;124.54;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
мн-ьою 40лц ра ╧24;2.0;117.02;140.48;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
деррнк цекэ д/псй 50лк;1.0;87.78;127.28;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахмр щкюяр LAUMA 8у3 бп;2.0;192.17;259.42;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
рпхлерюгхдхм лб 35лц ра ╧60;1.0;100.46;133.89;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ак деряй я 4л ьхонбмхй т/о ╧20;1.0;48.95;69.2;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
HALLS кедемжш люмдюпхм-хлахпэ ╧9;1.0;24.51;35.53;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
убнимши йнмжемрпюр 800ц янямю;1.0;32.02;41.51;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
целюрнцем дер 10ц ╧10 оюй я бхр / 100ц псяяюкэ;1.0;24.19;35.07;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
люплекюд тпс люью х ледбедэ лхьйх/ледбефюрю 100ц;1.0;48.25;69.96;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
йернпнк цекэ 2% 30ц;1.0;158.62;209.43;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
хпхтпхм ай цк йюо 2,5% 0,4лк ╧15 рча-йюо;1.0;397.84;530.26;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
хаепнцюяр тк 50лк;1.0;398.03;530.51;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ютпхм яоп мюг дер 20лк вхярне лнпе;1.0;119.57;157.29;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
нлеопюгнк 20лц йюоя ╧30 нгнм;1.0;28.82;35.81;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
темуекэ окндш 50ц хбюм-вюи;1.0;31.13;39.27;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ьопхж хмяск U-40 0,33У13лл 29G;20.0;2.6;3.46;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
кхвмши гюйюг;2.0;94.86;104.34;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
нлег 20лц йюоя ╧30;5.0;149.26;181.26;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
юяйкегюм ю йпел 75ц;1.0;83.16;119.89;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
цпхоонткч щйярпю в ялнп онп 13ц ╧8;1.0;117.57;156.76;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
цейянпюк 0,2% ющп тк 40лк;2.0;209.24;279.02;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюярнпнбне люякн 30лк;3.0;26.66;38.08;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
пхмгю ра ╧10;1.0;98.0;98.0;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
юкйю-гекэржеп ьхо ра ╧10;1.0;172.24;229.67;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлнйяхжхккхм цпюм д/ясяо тк 100лк ут;1.0;134.13;134.13;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
аемгхкоемхжхккхмю Na янкэ 1лкм ед;15.0;5.03;6.22;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
гсамше йюокх тк 10лк;1.0;20.35;27.43;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюлернм ющп 30ц;2.0;41.85;56.5;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюпяхк дп ╧80;3.0;267.27;360.81;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
кхдюгю 64ед юло ╧10;1.0;142.14;191.88;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
кхмйнлхжхм 30% 1лк юло ╧10;1.0;41.63;56.2;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
лхйярспю нр йюькъ ясу дер 1,47ц оюй;3.0;7.96;10.61;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
оепрсяяхм тк 100лк;2.0;17.95;24.23;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
пхмгю ра ╧10;3.0;98.0;98.0;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
ясдмн "кюдэъ";1.0;155.58;210.03;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
ткелнйяхм янкчрюа 250лц ра ╧20;1.0;219.22;263.06;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
трюкюгнк 0,5 ра ╧10;4.0;15.22;20.54;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
укнпнтхккхор люяк п-п 2% 20лк;1.0;81.25;108.34;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
жхмднк ясяо 125ц;1.0;67.25;90.78;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
дхйкнтемюй 50лц ра ╧20 пняяхъ;1.0;10.67;13.5;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
янкэ дкъ бюмм охурю 500ц;1.0;26.19;37.97;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлапнйянк 30лц ра ╧20;3.0;19.25;25.95;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
лекнйяхйюл 15лц ра ╧20;2.0;42.6;57.51;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
ясйпюгхр ра ╧700;1.0;153.12;222.02;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
фемэ-ьемэ м-йю 25лк;1.0;26.69;36.03;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнмреимеп я йпшь 60лк яреп/хмд со;3.0;7.19;9.7;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
бхмонжерхм 5лц ра ╧30;2.0;25.96;32.12;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
ясоеп якхл рх гелкъмхйю т/о ╧30;1.0;45.9;66.55;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
ясоеп якхл рх люкхмю т/о ╧30;1.0;45.9;66.55;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
ясдмн "кюдэъ" я йпшьйни;1.0;173.31;233.96;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмбхлюйя онп ╧12 кхлнм;1.0;191.51;258.2;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
нрпсах нбея дхюдюп 200ц;1.0;34.75;46.91;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
цпхоонткч щйярпю в ялнп онп 13ц ╧3;1.0;44.59;59.46;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
цпхоотепнм 10000ле/лк яопеи мюг 10лк;1.0;272.29;329.37;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
охпюжерюл 400лц йюоя ╧60 нгнм;1.0;57.53;71.69;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
целюрнцем дер рспан ьйнкэмхй 35ц;5.0;7.67;11.1;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
юярпюяеор ра ╧16 кхлнм;1.0;38.03;50.71;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
юярпюяеор ра ╧16;1.0;37.95;50.6;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
цпхоонткч щйярпю кхлнм онп 13ц ╧8;1.0;117.29;156.4;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
юор янчг люякн охурш 10лк;2.0;30.26;43.87;2015-02-05 00:00:00.00; ннн "тХПЛЮ цхяя";;
йпел а-л накеохую я лслхе 50лк;1.0;51.61;74.83;2015-02-05 00:00:00.00; ннн "тХПЛЮ цхяя";;
рюлоюйя ясоеп окчя я юок ╧16;1.0;154.36;154.36;2015-02-05 00:00:00.00; ннн "тХПЛЮ цхяя";;
пеоеимне люякн я йп оепжел 150лк;1.0;42.41;61.49;2015-02-05 00:00:00.00; ннн "тХПЛЮ цхяя";;
юкреи яхпно 125лк;1.0;33.17;44.77;2015-02-05 00:00:00.00; ннн "тХПЛЮ цхяя";;
оепжнбши окюяршпэ 10у18 оепт;2.0;18.19;24.55;2015-02-05 00:00:00.00; ннн "тХПЛЮ цхяя";;
вюапеж рпюбю 50ц;1.0;29.96;40.44;2015-02-05 00:00:00.00; ннн "тХПЛЮ цхяя";;
ьхонбмхйю яхпно 250лк;1.0;38.25;55.46;2015-02-05 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюпдхнлюцмхк 75лц ра ╧30;4.0;173.25;233.88;2015-02-05 00:00:00.00; ннн "тХПЛЮ цхяя";;
кем люякн 500лк бнкнцндяйне;1.0;95.21;128.53;2015-02-05 00:00:00.00; ннн "тХПЛЮ цхяя";;
нйеюмнк нлецю-3 йюоя ╧30;1.0;136.5;197.92;2015-02-05 00:00:00.00; ннн "тХПЛЮ цхяя";;
целюрнцем мюп дер 40ц;2.0;8.2;11.88;2015-02-05 00:00:00.00; ннн "тХПЛЮ цхяя";;
ясоеп якхл рх кхяр ялнпндхмш т/о ╧30;1.0;45.08;65.36;2015-02-05 00:00:00.00; ннн "тХПЛЮ цхяя";;
ярпеояхкя лед+кхлнм ра ╧36;1.0;168.0;226.8;2015-02-05 00:00:00.00; ннн "тХПЛЮ цхяя";;
ярпеояхкя лемрнк+щбйюкхор ра ╧36;1.0;216.3;292.0;2015-02-05 00:00:00.00; ннн "тХПЛЮ цхяя";;
юспю янкмж-ксм яняйю яхк н-нап нрб 0-3лея 5385/3829/8809;1.0;80.12;116.17;2015-02-05 00:00:00.00; ннн "тХПЛЮ цхяя";;
юор янчг яюкт бк юмрхаюйр ╧15;2.0;20.8;30.15;2015-02-05 00:00:00.00; ннн "тХПЛЮ цхяя";;
пюярнпноью 100ц онпньнй ахнйнл;1.0;27.6;37.26;2015-02-05 00:00:00.00; ннн "тХПЛЮ цхяя";;
дпноях кедемжш юоекэяхм 3,25ц;5.0;7.1;10.29;2015-02-05 00:00:00.00; ннн "тХПЛЮ цхяя";;
ъ яюлюъ бюрю гхц-гюц 80ц;1.0;40.03;58.04;2015-02-05 00:00:00.00; ннн "тХПЛЮ цхяя";;
йкервюрйю д/оевемх 200ц щйн-со;1.0;62.63;90.81;2015-02-05 00:00:00.00; ннн "тХПЛЮ цхяя";;
юор янчг люякн пнглюпхмю 10лк;1.0;53.95;78.22;2015-02-05 00:00:00.00; ннн "тХПЛЮ цхяя";;
