мЮХЛЕМНБЮМХЕ;йНК-БН;жЕМЮ ОНЯР;жЕМЮ ПНГМ;дЮРЮ;оНЯРЮБЫХЙ;оПНХГБНДХРЕКЭ;яРПЮМЮ
келяхо кхлнм оюй ╧10;1.0;166.18;224.87;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюорнопхк 25лц ра ╧40 нгнм;1.0;8.51;10.53;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
нрпхбхм ащах яопеи д/нпнь мняю 20лк;1.0;147.8;199.52;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
южж кнмц 600лц ьхо ра ╧20;1.0;398.64;535.58;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
дфняер яхпно тк 100лк;1.0;117.92;165.36;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
лхкэцюллю 2лк юло ╧10;2.0;374.2;506.37;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнпбюкнк 50лк тюпляр-р;10.0;17.71;23.48;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
яскэтюжхк-мюрпхи 20% 5лк яхмрег;10.0;75.46;92.78;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
оюпюжерюлнк 250лц яб ╧10;1.0;29.7;37.2;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
нпрнтем люгэ 2% 50ц;1.0;39.6;51.53;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
цкхлеохпхд 3лц ра ╧30 тюпляр;1.0;213.18;287.59;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
кнпхярю 50лц ра ╧60;1.0;283.05;345.58;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
нпрюмнк 20лц йюоя ╧14;2.0;83.74;100.72;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
мспнтем щйяопеяя 200лц йюоя ╧20;1.0;201.75;244.54;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
тнплерхм 0,85ц ра ╧60;4.0;143.0;172.32;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
гек юо цекэ мефм д/слшб ьюктеи 270лк;1.0;104.19;134.88;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
апхк гекем п-п 1% йп-бхмр 25лк;1.0;7.36;9.93;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
сйпномюъ бндю вюи д/д 1,5ц т/о ╧20;1.0;95.59;127.7;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
мюгхбхм яемяхрхб яопеи 11,25лйц/днг тк 10лк;1.0;150.3;203.24;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмрхцпхоохм люйя кхлнм онп ╧6;1.0;117.7;158.89;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
янтэъ йпел/йнлокейя д/рекю унмдп цкчйнг 125лк;2.0;100.04;143.33;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
рпсяхйх о/пнд CANPOL 9/598 M ╧5;1.0;182.9;265.2;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
мспнтем щйяопеяя мен 200лц ра ╧12;1.0;127.55;153.73;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
мхлеяскхд 100лц ра ╧20;2.0;46.75;63.11;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
йндекюй мен яхпно 100лк;2.0;116.49;154.21;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
юкх йюоя йюоя ╧4;1.0;495.8;748.43;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
опнонянк ющп 25ц юкрюи;1.0;106.92;138.98;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
цебхяйнм 2-е деиярб ра феб ╧16 лърю;2.0;147.41;199.47;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
мюгхй яопеи мюгюк 0,1лц+5лц/днг 10лк;1.0;94.05;126.96;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
кеийнокюяршпэ 3у500 чмх м/рйюм ням;1.0;25.85;34.89;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
жхйкнтепнм 150лц ра ╧20;2.0;290.77;352.88;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
апнлцейяхм 4лц/5лк яхпно 100лк хмдхъ;1.0;63.25;83.2;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
бнкэрюпем щлскэцекэ 2% 50ц;1.0;310.0;418.49;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
акхмй хмремяхб рхпя цк йюо гюы 10лк;1.0;337.94;454.82;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
опнретхйя йпел тхйяхпсчыхи 40лк лърю;1.0;171.16;245.49;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
оюмремнк-д люгэ 5% 50ц;1.0;292.55;391.12;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
мспнтем ясяо д/д 150лк юоек;3.0;162.47;195.88;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
мспнтем 200лц ра ╧20;3.0;126.39;155.18;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
яюмнпхм йяхкн йюокх 0,1% 10лк;1.0;72.82;87.26;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахяюйндхк ра ╧30 ахнйнл;2.0;9.15;11.32;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
ютпхм яоп мюг 0,05% 15лк;1.0;164.45;216.85;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
яхкдемютхк 100лц ра о/н ╧10;1.0;560.06;728.08;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
юкэцепхйю 300лц йюоя ╧14;1.0;660.55;754.87;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
хмдюоюлхд перюпд 1,5лц ра ╧30 юкях;1.0;32.12;32.12;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
опегепбюрхбш CONTEX EXTRA SENSATION ╧3;1.0;88.07;120.67;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
юрнпбюярюрхм 10лц ра ╧30 ахнйнл;1.0;99.44;118.69;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
опецюаюкхм 300лц йюоя N14 GR;1.0;730.66;838.82;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
юпахднк люйяхлсл 200лц йюоя ╧10;1.0;390.28;470.28;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
хмярх цпюм кхлнм 5,6ц ╧10;1.0;182.82;246.8;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
сйпномюъ бндю 15лк;1.0;102.08;133.22;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
кхвмши гюйюг;3.0;108.42;119.13;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
кхвмши гюйюг;1.0;176.39;194.02;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
репю-ткч кхлнм онп ╧10 щйярпю;1.0;275.66;368.74;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
мнплюремя ра ╧20;2.0;86.47;119.36;2015-02-25 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнпрейяхм онп 10лц тк ╧10;1.0;1007.38;1309.59;2015-02-11 00:00:00.00; ннн "тХПЛЮ цхяя";;
ондцсгмхйх яемх AIR M ╧30;2.0;707.95;920.33;2015-02-02 00:00:00.00; ннн "тХПЛЮ цхяя";;
нлег 20лц йюоя ╧30;5.0;149.26;181.26;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
люплекюд тпс люью х ледбедэ лхьйх/ледбефюрю 100ц;1.0;48.25;69.96;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
няхмш йнпю 50ц;1.0;14.19;29.49;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюкг 80лц ра ╧28;2.0;220.06;294.08;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюцнжек 12лц ра ╧10;27.0;191.29;235.27;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
охмнянк йюокх 10лк;1.0;97.38;129.79;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
апхк гекем п-п 1% йп-бхмр 25лк;1.0;7.36;9.93;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
цейяюкхг ра ╧30;4.0;186.89;252.33;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
акнй цкчйнгю  бхр я ра ╧18 йнкю;1.0;56.76;82.3;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
рюбецхк 1лц ра ╧20;2.0;142.97;193.0;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
юяеорю цекэ д/дея 10ц опнонкхя;1.0;121.46;173.43;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
оюмцпнк 10000ед йюоя ╧50;1.0;539.5;649.1;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахмр щкюяр 8у2 рнмся яп;1.0;58.3;78.7;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
онъя онякеноеп 9901 ╧5;1.0;419.54;566.37;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
яокюр дфсях г/о д/д бхьмъ 35лк;1.0;54.74;79.37;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ьхонбмхй окндш т/о ╧20;1.0;36.07;48.69;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
кнпхярю 100лц ра ╧30;2.0;262.84;318.2;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
апнлцейяхм 8лц дп ╧25;3.0;78.23;105.79;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
цепхлюйя щмепдфх ра ╧30;1.0;368.33;552.63;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
рпхледюр 200лц ра ╧30;1.0;268.73;362.78;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
мхоепрем 5лц ра ╧30;1.0;123.32;148.7;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
тхрнвюи AG COMPANI ╧15 хллсмнрнмхй дер инд т/о ╧20;1.0;38.07;51.39;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
юкнщ янй тк 50лк;1.0;69.88;93.18;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
юкнщ щй-р юло ╧10;3.0;118.57;160.49;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
юклюцекэ 170лк;1.0;136.8;186.16;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
юклюцекэ ю 170лк;1.0;146.55;198.75;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлхйяхм 125лц ра ╧10;1.0;784.08;900.62;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлнйяхжхккхм цпюм д/ясяо тк 100лк ут;1.0;114.9;155.11;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
южж 200 цпюм ╧20 юоекэяхм;3.0;112.51;134.44;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
аекняюкхй княэнм 50лк;1.0;336.49;454.26;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахмр ярепхк 10у16;28.0;15.13;20.42;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахмр рпсав ╧3;1.0;7.54;10.17;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахмр рпсав ╧4;1.0;8.42;11.36;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
апюк ра ╧10;6.0;21.703;29.29;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
апнмункхрхм тк 125лк;4.0;45.97;61.29;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюкепхюмш м-йю 25лк;7.0;7.84;10.58;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
бхрюлхм D3 бнд п-п 10лк /юйбюдерпхл;1.0;170.71;205.81;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
бхрюлхм ю пер юж 33 РШЯ ле йюоя ╧10;2.0;5.25;6.49;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
бхьмебяйнцн кхм-р 30ц рсаю;2.0;14.85;19.11;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
цюярюк ра ╧60;1.0;294.8;397.98;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
цхмхопюк ра ╧20;1.0;152.55;182.27;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
цкхжепхм яб 2,11ц ╧10;2.0;113.27;151.03;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
цсррюкюйя йюокх 15лк;1.0;251.32;339.28;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
дебъяхк йнпемэ 50ц;1.0;21.98;29.67;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
депхмюр 0,25% 10лк тк-йюо;1.0;236.5;319.27;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
гхпрей 10лц ра ╧7;1.0;189.16;227.84;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
хмцюкхор ющп 30лк юкрюи;1.0;54.45;73.5;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнмйнп 10лц ра ╧50;2.0;480.93;575.81;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнпдхохм 10лц ра ╧50;1.0;70.51;84.17;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
кхднйюхм 2% 2лк юло ╧10;5.0;21.34;26.51;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
кносую йнпмх 50ц;2.0;28.36;41.12;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
люйпноем 400лц ра ╧16;2.0;247.26;334.59;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
лхкдпнмюр 250лц йюоя ╧40;2.0;235.4;286.17;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
лхпрхйюл 100лк;1.0;173.8;230.47;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
мюгхбхм 0,025% тк 10лк;1.0;101.72;137.79;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
мнпйнкср 5лц ра ╧20;1.0;105.82;127.05;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
нрхмсл йюокх 20% 10лк;2.0;135.85;183.39;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
пюярнпноью 100ц ьпнр;3.0;26.42;38.3;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
пемхрей 10лц ра ╧14;1.0;68.75;82.56;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
пемхрей 5лц ра ╧14;1.0;61.38;73.69;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
пхмхйнкд ра ╧10;3.0;70.95;93.15;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
пхн гюлемхрекэ яюуюпю ╧450;1.0;74.14;100.08;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
янпахтеп дспскея ра ╧50;2.0;376.53;508.31;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ярпеорнжхд онп 2ц;8.0;26.95;36.38;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
яскэяемю оюярю 1% 40ц;1.0;31.59;44.88;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ясопхлю-апнмун яхпно 100лк;1.0;99.33;134.09;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
реяр-онкняйх юййс-вей юйрхб ╧50;2.0;706.42;918.34;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ухкюй тнпре йюокх 30лк;2.0;195.14;279.68;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
жекеярндепл-б йпел 0,1% 30ц;1.0;282.81;341.14;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
жетейнм д 0,1ц яб ╧10;1.0;37.15;46.89;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
жетейнм д 0,25ц яб ╧10;2.0;41.8;52.27;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
чмхщмгхл ра ╧20;1.0;79.09;106.77;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахяюйндхк ра ╧30 ут;3.0;24.98;30.92;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
люцмхи окчя ьхо ра ╧10;1.0;107.47;145.08;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюлернм ющп 45ц;2.0;58.36;78.78;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ункхяюк цекэ 10ц;1.0;251.52;335.24;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
жерпхм 10лц ра ╧20;2.0;139.85;168.86;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
щбйюяеор йюокх 10лк;1.0;35.07;48.78;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
юпахднк 100лц йюоя ╧10;6.0;186.23;226.23;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
нтрюкэлнтепнм тк-йюо 10лк;1.0;243.29;324.26;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюйрпхл яхпно 100лк;1.0;135.3;161.2;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюкэгюл "гнкнрюъ гбегдю" йюп-ь 1,3ц;3.0;77.45;104.55;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
апнлцейяхм 8лц ра ╧50;8.0;10.89;13.69;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
целюрнцемйю я инднл 40ц;1.0;11.62;16.84;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
дхпнрнм 5лц ра ╧14;1.0;79.09;94.23;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюкэжелхм юдбюмя ра ╧30;1.0;287.54;386.14;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
опедмхгнкнм 5лц ра ╧100 GR;4.0;79.32;95.25;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
жхйкнтепнм 150лц ра ╧10;2.0;143.99;175.04;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
рецпернк 200лц ра ╧50;1.0;321.75;386.52;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
цкхмю гекемюъ 100ц;1.0;16.71;24.22;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
бхрюлхм F йпел кхапхдепл онксфхпмши 50лк;1.0;84.84;119.93;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
цпхоотепнм 10000ле/лк йюо 10лк;1.0;220.66;268.57;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
цпхоотепнм 10000ле/лк йюо 10лк;1.0;220.66;268.57;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмрхцпхоохм мюр оп-р д/дер ьхо ра ╧10;1.0;188.76;250.21;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
яопхмжнбйю ╧9ю;1.0;23.43;29.9;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
пхмнмнпл мюг яоп д/бгп 0,1% 15лк;20.0;54.78;68.84;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
пейяерхм 20лц ра ╧30;1.0;728.64;831.51;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
юпрпн-юйрхб аюкэгюл янцпеб 20ц;1.0;97.33;145.77;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
лхйпнкюйя п-п лхйпнйкхглю ╧4;1.0;223.96;302.34;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
тпем сщ ясоепгюыхрмне онйпшрхе 15лк;1.0;78.21;113.4;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
5 дмеи княэнм д/мнц ярно 50лк;1.0;28.31;41.85;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
онбъгйю COSMOPOR E 10у8 ╧1;2.0;17.96;24.24;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюояхйюл люгэ 30ц;1.0;176.62;235.4;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
5 дмеи йпел д/мнц нр рпеыхм 30ц;1.0;32.62;48.04;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
щмюо HL 20/12,5лц ра ╧20;1.0;154.06;205.33;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ткчйнкдейя м ра ╧12;1.0;57.97;71.23;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
цпхм якхл оепяхй т/о ╧30;1.0;45.9;66.55;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
лертнплхм 500лц ра ╧60 GR;1.0;149.82;179.64;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
жхопнткнйяюжхм цк/сь йюо 0,3% 5лк пслшмхъ;1.0;26.51;33.07;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
целюрнцем я кчйя 50ц;5.0;11.95;17.32;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
дерпюкейя 500лц ра ╧60;1.0;1289.29;1691.34;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
юрнпхя 10лц ра ╧30;1.0;320.1;389.47;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
меипндхйкнбхр йюоя ╧30;1.0;196.02;261.26;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
мхцеоюм яб ╧10;1.0;159.72;210.62;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
йндекюй апнмун ра ╧10;4.0;96.53;128.65;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
опнярюлнк смн йюоя ╧60;1.0;1043.8;1356.94;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ютнаюгнк 10лц ра ╧60;2.0;256.5;342.04;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
унмдпнйяхд цекэ 5% 30ц мхфтюпл;1.0;272.31;363.47;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
ьюктеи ра ╧20 щбюкюп;1.0;46.65;67.64;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
унмдпнхрхм 250лц йюоя ╧50;1.0;193.38;254.33;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
кнпхярю мд 100+25лц ра ╧30;1.0;326.15;440.3;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
йбхйя яопеи тк 30лк;1.0;271.77;388.06;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
меянохм 0,05% мюг яопеи 20лк;1.0;68.26;90.97;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
цпюллхдхм мен ра ╧18;1.0;143.31;191.09;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
цпюллхдхм мен ра ╧18;3.0;143.31;191.09;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
мнплнаюйр 3ц оюй ╧10;1.0;263.94;378.65;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
цкхтнплхм 500лц ра ╧60;1.0;101.2;121.6;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлхрпхорхкхм 10лц ра ╧50 мхйнлед;1.0;39.82;49.95;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
лекнйяхйюл 0,01/лк 1,5лк юло ╧3 дя;2.0;137.28;185.32;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
тпсрнмъмъ бндю дер 0,33к;6.0;26.73;38.75;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
опнйрнмхя 0,27ц йюоя ╧60;1.0;198.83;288.3;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
мхоепрем 2,5лц ра ╧30;1.0;97.83;118.32;2015-02-24 00:00:00.00; ннн "тХПЛЮ цхяя";;
