Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
Дискрит нормал  60шт трио  18% НДС ;2.0;125.15;162.7;2015-02-04 00:00:00.00;ООО "Вектор+"; ;
Витапрост форте суппозитории для ректального применения 20 мг №10 ;1.0;756.25;877.3;2015-02-04 00:00:00.00;Ирвиндва; НИЖФАРМ;Россия
Зинерит порошок для приготовления раствора для наружного применения, флаконы пла ;3.0;513.01;625.9;2015-02-04 00:00:00.00;Ирвиндва; Астеллас Фарма Юроп Б.В.;
Мильгамма раствор для внутримышечного введения  100 мг + 100 мг + 1 мг/2 мл №5 ;10.0;210.71;257.1;2015-02-04 00:00:00.00;Ирвиндва; Солюфарм ГмбХ;Германия
Адвантан 0.1% крем 15г;1.0;320.71;388.7;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Гепарин-Акригель 1000 гель д/наружного прим. 1000МЕ/г 30г Туба ;3.0;144.88;176.8;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Акрихин ОАО;РОССИЯ
Костыли опорн. метал.взросл.№2;1.0;443.5;550.0;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Лоринден А мазь 15г;3.0;237.75;290.1;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Пиносол Спрей назальный 10мл Фл. т/с Б ;5.0;149.44;182.4;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Zentiva/Фармак ОАО;Украина
Релиф Адванс Свечи Х12;3.0;317.16;387.0;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Следоцид крем-гель д/лица .@ ;3.0;78.51;102.1;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Киров Г.А. ИП;РОССИЯ
Супрадин Кидс конфеты жевательные 4г Х30 Банка .@ ;2.0;395.8;514.6;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Bayer Consumer Care AG;ГЕРМАНИЯ
Тобразон Гл. капли 5мл Фл. ;2.0;119.03;145.3;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Кадила Фармасьютикалз Лимитед;ИНДИЯ
Устройство д/промывания носа "Долфин" в компл. с 10пак. д/взр (240мл) # ;3.0;182.33;223.0;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Динамика фирма ООО;РОССИЯ
Целестодерм-В крем с гарамицином 15г;1.0;294.2;359.0;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Цитофлавин Таб. п/кишечнораств. об. Х100 ;1.0;522.31;637.3;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Полисан НТФФ ООО;РОССИЯ
БИСАКОДИЛ-АЛЬТФАРМ 0,01 N10 СУПП ;5.0;31.46;38.4;2015-02-05 00:00:00.00;ЗАО НПК "Катрен"; Альтфарм;Россия
Диклофенак амп. 75мг 3мл №5 Hemofarm;14.0;44.55;54.8;2015-02-05 00:00:00.00;ЗАО НПК "Катрен";;
ДИОКСИДИН 0,01/МЛ 10МЛ N10 АМП Р-Р/НОВОСИБХИМФАРМ/ ;10.0;422.4;520.0;2015-02-05 00:00:00.00;ЗАО НПК "Катрен"; Новосибхимфарм ОАО;Россия
МЕТФОРМИН 1,0 N60 ТАБЛ ;1.0;213.84;264.8;2015-02-05 00:00:00.00;ЗАО НПК "Катрен"; ОЗОН;Россия
НАЗОНЕКС 50МКГ/ДОЗА 60 ДОЗ НАЗ СПРЕЙ ;3.0;460.79;552.9;2015-02-05 00:00:00.00;ЗАО НПК "Катрен"; Шеринг-Плау Лабо Н.В.;Бельгия
ТОРАКСОЛ СОЛЮШН ТАБЛЕТС 0,03 N10 ТАБЛ ДИСПЕРГ ;5.0;116.93;142.7;2015-02-05 00:00:00.00;ЗАО НПК "Катрен"; ОЗОН;Россия
ЭМАНЕРА 0,02 N28 КАПС ;2.0;518.98;633.2;2015-02-05 00:00:00.00;ЗАО НПК "Катрен"; КРКА;Словения
ЭНЗИСТАЛ N20 ТАБЛ П/О ;3.0;71.94;87.8;2015-02-05 00:00:00.00;ЗАО НПК "Катрен"; Торрент Фармасьютикалс Лтд;Индия
Стрикс форте таб. №30;1.0;552.33;718.1;2015-02-05 00:00:00.00;ЗАО НПК "Катрен";;
Абомин табл. 50 000ЕД N10 Россия ;3.0;154.77;188.9;2015-02-05 00:00:00.00;ЗАО "Аптека-холдинг"; Мосхимфармпрепараты им.Семашкo;Россия
Бускопан табл. п/о 10мг N20 Франция ;5.0;250.14;305.2;2015-02-05 00:00:00.00;ЗАО "Аптека-холдинг"; Delpharm Reims;Франция
Вамлосет табл. п.п.о 5мг+80мг N28 Россия ;5.0;243.65;297.3;2015-02-05 00:00:00.00;ЗАО "Аптека-холдинг"; КРКА-Рус ООО;Россия
Зокардис табл. п/о 30мг N28 Италия ;3.0;331.98;405.1;2015-02-05 00:00:00.00;ЗАО "Аптека-холдинг"; A.Menarini Industrie Sud S.r.L.;Италия
Канефрон Н капли 100мл Германия ;2.0;288.09;351.5;2015-02-05 00:00:00.00;ЗАО "Аптека-холдинг"; Bionorica SE;Германия
Кардиомагнил табл. п.п.о 75мг+15.2мг N100 Германия ;20.0;213.51;260.5;2015-02-05 00:00:00.00;ЗАО "Аптека-холдинг"; Nycomed GmbH;Германия
Ко-Перинева табл. 1.25мг+4мг N30 Россия ;3.0;379.5;463.0;2015-02-05 00:00:00.00;ЗАО "Аптека-холдинг"; КРКА-Рус ООО;Россия
Леркамен 20 табл. п.п.о. 20мг  N60 Германия ;1.0;839.96;974.4;2015-02-05 00:00:00.00;ЗАО "Аптека-холдинг"; Berlin-Chemie AG/Menarini Group;Германия
Натрия хлорид р-р д/ин. 0.9% амп 10мл N10 Россия ;10.0;30.91;37.7;2015-02-05 00:00:00.00;ЗАО "Аптека-холдинг"; Дальхимфарм ОАО;Россия
Отривин Бэби аспиратор назальн. с 3-мя сменн. насадками  Франция ;3.0;202.84;247.5;2015-02-05 00:00:00.00;ЗАО "Аптека-холдинг"; STI Plastics;Франция
Пентовит табл. п/о N50 Россия ;6.0;45.76;61.8;2015-02-05 00:00:00.00;ЗАО "Аптека-холдинг"; АлтайВитамины ЗАО;Россия
Ринза табл. N10 Индия ;10.0;86.13;105.1;2015-02-05 00:00:00.00;ЗАО "Аптека-холдинг"; Unique Pharmaceutical Laboratories;Индия
Септолете плюс пастилки N18 Словения ;3.0;140.03;170.9;2015-02-05 00:00:00.00;ЗАО "Аптека-холдинг"; КРКА;Словения
Хаггис Классик подгузники детские 4-9кг N16 Россия ;2.0;149.27;183.0;2015-02-05 00:00:00.00;ЗАО "Аптека-холдинг"; Кимберли-Кларк ООО;Россия
Аевит гель увлажн. д/губ туба 20мл Россия ;1.0;78.12;101.6;2015-02-05 00:00:00.00;ЗАО "Аптека-холдинг"; Дина+ ООО;Россия
Динамизан табл. п/о 1465мг N30 Италия ;2.0;326.86;425.0;2015-02-05 00:00:00.00;ЗАО "Аптека-холдинг"; Famar Italia S.p.A.;Италия
Аскорбиновая кислота с сахаром 25мг №10 крутка (БАД) ;100.0;3.54;5.5;2015-02-05 00:00:00.00;ФОРА ФАРМ; Аскопром;РОССИЯ
Бобс леденцы (мята/эвкалипт) 35г ;12.0;11.17;16.8;2015-02-05 00:00:00.00;ФОРА ФАРМ; МАК-Иваново;РОССИЯ
Гематоген С-ВИТА Плюс 50г (БАД) ;40.0;8.91;13.4;2015-02-05 00:00:00.00;ФОРА ФАРМ; Фарм-Про;
Доктор Вера Бальзам д/губ с пантенолом (от сухости и трещин) 8мл Аптечный Союз ;1.0;59.23;88.9;2015-02-05 00:00:00.00;ФОРА ФАРМ; Гамма Косметик;
Доктор Вера Бальзам помощь д/губ с маслом чайного дерева 8мл Аптечный Союз ;1.0;55.0;82.6;2015-02-05 00:00:00.00;ФОРА ФАРМ; Гамма Косметик;
Доктор Вера Растирка при простуде 45г Аптечный Союз ;1.0;56.64;85.0;2015-02-05 00:00:00.00;ФОРА ФАРМ; Инат Фарма;
ДРОПСИ леденцы (клюква) 3,25г 10шт Вionational ;5.0;7.1;10.7;2015-02-05 00:00:00.00;ФОРА ФАРМ; ДОРО;
ДРОПСИ леденцы (лимон) 3,25г 10шт Вionational ;5.0;9.09;13.7;2015-02-05 00:00:00.00;ФОРА ФАРМ; ДОРО;
Зингер набор маникюрных инструментов (SIS-1) (ВА17+F6) ;1.0;97.6;126.9;2015-02-05 00:00:00.00;ФОРА ФАРМ; Zinger Group;ГЕРМАНИЯ
Зингер пинцет (B245-S-SH) ;1.0;140.99;183.3;2015-02-05 00:00:00.00;ФОРА ФАРМ; Zinger Group;ГЕРМАНИЯ
Софья (пч.яд+хондроитин/глюкозамин) крем/тела  75мл ;5.0;84.7;110.2;2015-02-05 00:00:00.00;ФОРА ФАРМ; КоролёвФарм;
Укроп плоды фиточай 50г (БАД) ;10.0;17.05;25.6;2015-02-05 00:00:00.00;ФОРА ФАРМ; Алтай-Фарм;
Умная Эмаль укреп.лак №54 (неон фиолетовый) 11мл ;1.0;90.56;120.0;2015-02-05 00:00:00.00;ФОРА ФАРМ; Frenchi Products;СОЕДИНЕННЫЕ ШТА
Фитосвечи ушные Традиционные (Самара) 2шт ;5.0;22.46;30.4;2015-02-05 00:00:00.00;ФОРА ФАРМ; Реамед;РОССИЯ
ФРУ-ФРУ мармелад желтый (фруктовый коктейл) 100г ;15.0;38.21;57.4;2015-02-05 00:00:00.00;ФОРА ФАРМ; Candy Plus;ЧЕШСКАЯ РЕСПУБЛ
Шиповник (плоды) 100г ;10.0;29.9;44.9;2015-02-05 00:00:00.00;ФОРА ФАРМ; Биоком;РОССИЯ
Шприц 5мл (3х) стер.игла 0,70*40мм-22G 1шт (ИМН) ;600.0;4.7;6.4;2015-02-05 00:00:00.00;ФОРА ФАРМ; SFM Hospital Products GMBH;ГЕРМАНИЯ
Велафакс 75мг №28 таб. ;2.0;585.53;714.4;2015-02-05 00:00:00.00;Фармкомплект; Pliva Hrvatska;ХОРВАТИЯ
Витамин с 250мг №20 таб. шип. ;2.0;95.06;116.0;2015-02-05 00:00:00.00;Фармкомплект; Hemofarm;СЕРБИЯ
Кларитромицин 500мг №14 таб. п/о ;3.0;257.98;320.6;2015-02-05 00:00:00.00;Фармкомплект; Replek Pharm/Берёзовский фарм.з-д;РОССИЯ
Теночек №28 таб. ;1.0;623.57;760.8;2015-02-05 00:00:00.00;Фармкомплект; Ipca;ИНДИЯ
Фокусин 0,4мг №90 капс. с модиф. высвоб. ;1.0;999.58;1142.2;2015-02-05 00:00:00.00;Фармкомплект; Zentiva;ЧЕШСКАЯ РЕСПУБЛИКА
Целебрекс 200мг №10 капс. ;2.0;365.43;445.9;2015-02-05 00:00:00.00;Фармкомплект; Pfizer;ГЕРМАНИЯ
Чистовит вэл №100 таб. ;2.0;185.27;240.9;2015-02-05 00:00:00.00;Фармкомплект; В-Мин;РОССИЯ
Энтерофурил 200мг №16 капс. ;5.0;289.91;353.7;2015-02-05 00:00:00.00;Фармкомплект; Bosnalijek;БОСНИЯ И ГЕРЦЕГОВИНА
БОРО ПЛЮС КРЕМ РОЗОВЫЙ 25Г ;6.0;36.72;55.1;2015-02-05 00:00:00.00;ООО "Фармпартнер"; ЭМАМИ ЛИМИТЕД;ИНДИЯ
ВАТНЫЕ ПАЛОЧКИ НАТАЛИ №200 ;10.0;35.64;53.5;2015-02-05 00:00:00.00;ООО "Фармпартнер"; ГИГИЕНА-СЕРВИС ООО;РОССИЯ
МЕТИЛУРАЦИЛ СУПП РЕКТ 500МГ №10 ;5.0;43.2;58.4;2015-02-05 00:00:00.00;ООО "Фармпартнер"; БИОХИМИК ОАО;РОССИЯ
ПРОКЛАДКИ НАТАЛИ №10 КРЫЛ ТОП ДРАЙ 5 КАП (У-12) ;5.0;43.2;58.4;2015-02-05 00:00:00.00;ООО "Фармпартнер"; ГИГИЕНА-СЕРВИС ООО;РОССИЯ
ФЛУКОНАЗОЛ КАПС 150МГ №1 ;50.0;8.85;10.8;2015-02-05 00:00:00.00;ООО "Фармпартнер"; ЗДОРОВЬЕ ЗАО ФАРМАЦЕВТИЧЕСКАЯ ФИРМА;УКРАИНА
ХЛОРГЕКСИДИНА БИГЛЮКОНАТ Р-Р 0.05% 100МЛ ПЛАСТИК ;30.0;10.8;13.4;2015-02-05 00:00:00.00;ООО "Фармпартнер"; РОСБИО ООО;РОССИЯ
Ярина Плюс Таб. п/пл/об. Х28 Х3 ;1.0;0.0;860.6;2015-02-05 00:00:00.00;ЗАО НПК "Катрен"; Байер Шеринг Фарма АГ (sc);ГЕРМАНИЯ
ВАМЛОСЕТ 0,01+0,16 N28 ТАБЛ П/О ;1.0;0.0;489.0;2015-02-05 00:00:00.00;ЗАО НПК "Катрен"; КРКА-РУС;Россия
Календула мазь 25г (туба) ;3.0;0.0;18.0;2015-02-05 00:00:00.00;ЗАО НПК "Катрен"; Борисовский завод медицинских препаратов;Беларусь
Валз н таб. п/о пленоч. 80/12,5мг №28 ;5.0;255.42;311.7;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Актавис ЛТД MT;Мальта
Винпоцетин форте таб. 10мг №30 ;10.0;73.92;90.0;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Канонфарма Продакшн;Россия
Галазолин 0.1% 10мл;20.0;30.69;37.8;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек";;
Гевискон двойное действие таб. жев. №16 (мятные) ;3.0;147.18;179.6;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Рекитт Бенкизер Хелскэр Интернешнл Лтд;Соединенное кор
Гематоген "русский" с 40г (бад) ;24.0;9.44;14.2;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Фарм-Про ООО;Россия
Гриппферон 10000МЕ/мл капли в нос 10мл;5.0;213.73;261.6;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек";;
Денторол зубная нить мятная вощеная 65м ;5.0;64.18;83.5;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Ландорс ТЧУП/Фреш Минт Восток ЧП;Беларусь
Докси-хем капс. 500мг  №30 Хемофарм;5.0;178.97;218.4;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек";;
Клерасил лосьон очищающий д/чувств. кожи фл. 200мл ;3.0;137.01;178.2;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Reckitt Benckiser  France S.A;Франция
Коделак бронхо с чабрецом эликсир фл. 100мл ;5.0;113.63;138.7;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Фармстандарт-Лексредства ОАО;Россия
Компливит триместрум 1триместр таб. п/о №30 ;1.0;247.5;302.0;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; ОАО Фармстандарт-УфаВИТА;Россия
Компливит триместрум 2триместр таб. п/о №30 ;1.0;253.66;309.5;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; ОАО Фармстандарт-УфаВИТА;Россия
Компливит триместрум 3триместр таб. п/о №30 ;1.0;258.39;315.3;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; ОАО Фармстандарт-УфаВИТА;Россия
Конкор кор 2,5мг. тб№30;10.0;151.14;180.7;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек";;
Лазолван сироп 30мг/5мл 100мл;5.0;233.53;282.8;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек";;
Лемсип лимон  пор. пригот. р-ра д/вн. приема №5 ;5.0;104.72;127.8;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Рекитт Бенкизер Хелскэр Интернешнл Лтд;Соединенное кор
Лесной бальзам зубная паста д/чувствительных зубов и десен туба 75мл (1103656) ;3.0;88.83;115.5;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Калина;Россия
Масло эфирное лаванда настоящая 10мл ;10.0;80.11;104.2;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Аспера ООО;Россия
Нанопласт форте лейкопластырь обезболивающий противовоспалительный 9 х 12см №3 ;5.0;132.77;162.0;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Гуйчжоу Мяояо Фармасьютикл Ко;Китай
